order_item_id;created_at;order_id;product_id;is_primary_item;price_usd;cogs_usd
516;21/07/2012 4:05;516;1;1;49.99;19.49
517;21/07/2012 8:55;517;1;1;49.99;19.49
518;21/07/2012 11:33;518;1;1;49.99;19.49
519;21/07/2012 18:06;519;1;1;49.99;19.49
520;21/07/2012 23:59;520;1;1;49.99;19.49
521;22/07/2012 3:43;521;1;1;49.99;19.49
522;22/07/2012 12:55;522;1;1;49.99;19.49
523;22/07/2012 20:55;523;1;1;49.99;19.49
524;23/07/2012 3:10;524;1;1;49.99;19.49
525;23/07/2012 6:09;525;1;1;49.99;19.49
526;23/07/2012 8:47;526;1;1;49.99;19.49
527;23/07/2012 10:07;527;1;1;49.99;19.49
528;23/07/2012 13:33;528;1;1;49.99;19.49
529;23/07/2012 17:31;529;1;1;49.99;19.49
530;23/07/2012 18:23;530;1;1;49.99;19.49
531;24/07/2012 10:38;531;1;1;49.99;19.49
532;24/07/2012 11:09;532;1;1;49.99;19.49
533;24/07/2012 12:25;533;1;1;49.99;19.49
534;24/07/2012 16:37;534;1;1;49.99;19.49
535;24/07/2012 20:59;535;1;1;49.99;19.49
536;24/07/2012 21:17;536;1;1;49.99;19.49
537;24/07/2012 22:25;537;1;1;49.99;19.49
538;25/07/2012 3:01;538;1;1;49.99;19.49
539;25/07/2012 12:00;539;1;1;49.99;19.49
540;25/07/2012 12:06;540;1;1;49.99;19.49
541;25/07/2012 12:09;541;1;1;49.99;19.49
542;25/07/2012 12:14;542;1;1;49.99;19.49
543;25/07/2012 17:50;543;1;1;49.99;19.49
544;26/07/2012 1:13;544;1;1;49.99;19.49
545;26/07/2012 9:45;545;1;1;49.99;19.49
546;26/07/2012 12:59;546;1;1;49.99;19.49
547;26/07/2012 14:54;547;1;1;49.99;19.49
548;26/07/2012 15:48;548;1;1;49.99;19.49
549;26/07/2012 18:18;549;1;1;49.99;19.49
550;26/07/2012 20:26;550;1;1;49.99;19.49
551;26/07/2012 22:51;551;1;1;49.99;19.49
552;27/07/2012 4:28;552;1;1;49.99;19.49
553;27/07/2012 6:31;553;1;1;49.99;19.49
554;27/07/2012 6:56;554;1;1;49.99;19.49
555;27/07/2012 11:14;555;1;1;49.99;19.49
556;27/07/2012 12:38;556;1;1;49.99;19.49
557;27/07/2012 19:36;557;1;1;49.99;19.49
558;28/07/2012 1:14;558;1;1;49.99;19.49
559;28/07/2012 13:24;559;1;1;49.99;19.49
560;28/07/2012 14:15;560;1;1;49.99;19.49
561;28/07/2012 20:52;561;1;1;49.99;19.49
562;29/07/2012 12:51;562;1;1;49.99;19.49
563;29/07/2012 17:11;563;1;1;49.99;19.49
564;29/07/2012 20:39;564;1;1;49.99;19.49
565;29/07/2012 23:11;565;1;1;49.99;19.49
566;30/07/2012 8:57;566;1;1;49.99;19.49
567;30/07/2012 14:53;567;1;1;49.99;19.49
568;30/07/2012 15:16;568;1;1;49.99;19.49
569;30/07/2012 17:27;569;1;1;49.99;19.49
570;31/07/2012 2:30;570;1;1;49.99;19.49
571;31/07/2012 3:32;571;1;1;49.99;19.49
572;31/07/2012 5:02;572;1;1;49.99;19.49
573;31/07/2012 11:21;573;1;1;49.99;19.49
574;31/07/2012 13:27;574;1;1;49.99;19.49
575;31/07/2012 16:34;575;1;1;49.99;19.49
576;31/07/2012 22:55;576;1;1;49.99;19.49
577;01/08/2012 8:39;577;1;1;49.99;19.49
578;01/08/2012 8:44;578;1;1;49.99;19.49
579;01/08/2012 12:03;579;1;1;49.99;19.49
580;01/08/2012 12:40;580;1;1;49.99;19.49
581;01/08/2012 12:42;581;1;1;49.99;19.49
582;01/08/2012 13:49;582;1;1;49.99;19.49
583;01/08/2012 15:27;583;1;1;49.99;19.49
584;01/08/2012 15:43;584;1;1;49.99;19.49
585;01/08/2012 18:03;585;1;1;49.99;19.49
586;01/08/2012 21:09;586;1;1;49.99;19.49
587;02/08/2012 1:58;587;1;1;49.99;19.49
588;02/08/2012 2:04;588;1;1;49.99;19.49
589;02/08/2012 8:47;589;1;1;49.99;19.49
590;02/08/2012 8:51;590;1;1;49.99;19.49
591;02/08/2012 9:04;591;1;1;49.99;19.49
592;02/08/2012 10:19;592;1;1;49.99;19.49
593;02/08/2012 11:39;593;1;1;49.99;19.49
594;02/08/2012 13:14;594;1;1;49.99;19.49
595;02/08/2012 13:33;595;1;1;49.99;19.49
596;02/08/2012 13:44;596;1;1;49.99;19.49
597;02/08/2012 13:56;597;1;1;49.99;19.49
598;02/08/2012 16:32;598;1;1;49.99;19.49
599;02/08/2012 17:20;599;1;1;49.99;19.49
600;02/08/2012 17:54;600;1;1;49.99;19.49
601;02/08/2012 18:28;601;1;1;49.99;19.49
602;02/08/2012 22:52;602;1;1;49.99;19.49
603;03/08/2012 0:26;603;1;1;49.99;19.49
604;03/08/2012 10:05;604;1;1;49.99;19.49
605;03/08/2012 10:15;605;1;1;49.99;19.49
606;03/08/2012 10:32;606;1;1;49.99;19.49
607;03/08/2012 11:44;607;1;1;49.99;19.49
608;03/08/2012 12:02;608;1;1;49.99;19.49
609;03/08/2012 12:36;609;1;1;49.99;19.49
610;03/08/2012 13:15;610;1;1;49.99;19.49
611;03/08/2012 14:41;611;1;1;49.99;19.49
612;03/08/2012 18:22;612;1;1;49.99;19.49
613;03/08/2012 23:10;613;1;1;49.99;19.49
614;04/08/2012 2:05;614;1;1;49.99;19.49
615;04/08/2012 6:56;615;1;1;49.99;19.49
616;04/08/2012 23:18;616;1;1;49.99;19.49
617;05/08/2012 13:21;617;1;1;49.99;19.49
618;05/08/2012 15:53;618;1;1;49.99;19.49
619;05/08/2012 19:04;619;1;1;49.99;19.49
620;06/08/2012 5:00;620;1;1;49.99;19.49
621;06/08/2012 8:03;621;1;1;49.99;19.49
622;06/08/2012 9:51;622;1;1;49.99;19.49
623;06/08/2012 12:18;623;1;1;49.99;19.49
624;06/08/2012 12:22;624;1;1;49.99;19.49
625;06/08/2012 14:05;625;1;1;49.99;19.49
626;06/08/2012 16:25;626;1;1;49.99;19.49
627;06/08/2012 17:18;627;1;1;49.99;19.49
628;07/08/2012 12:47;628;1;1;49.99;19.49
629;07/08/2012 14:01;629;1;1;49.99;19.49
630;07/08/2012 14:37;630;1;1;49.99;19.49
631;07/08/2012 15:51;631;1;1;49.99;19.49
632;07/08/2012 17:29;632;1;1;49.99;19.49
633;07/08/2012 22:07;633;1;1;49.99;19.49
634;08/08/2012 10:51;634;1;1;49.99;19.49
635;08/08/2012 13:56;635;1;1;49.99;19.49
636;08/08/2012 15:13;636;1;1;49.99;19.49
637;08/08/2012 15:29;637;1;1;49.99;19.49
638;08/08/2012 16:15;638;1;1;49.99;19.49
639;08/08/2012 16:46;639;1;1;49.99;19.49
640;08/08/2012 17:50;640;1;1;49.99;19.49
641;08/08/2012 20:02;641;1;1;49.99;19.49
642;08/08/2012 22:04;642;1;1;49.99;19.49
643;08/08/2012 22:17;643;1;1;49.99;19.49
644;09/08/2012 0:06;644;1;1;49.99;19.49
645;09/08/2012 0:30;645;1;1;49.99;19.49
646;09/08/2012 1:08;646;1;1;49.99;19.49
647;09/08/2012 10:24;647;1;1;49.99;19.49
648;09/08/2012 10:26;648;1;1;49.99;19.49
649;09/08/2012 10:38;649;1;1;49.99;19.49
650;09/08/2012 11:35;650;1;1;49.99;19.49
651;09/08/2012 12:39;651;1;1;49.99;19.49
652;09/08/2012 13:40;652;1;1;49.99;19.49
653;09/08/2012 14:12;653;1;1;49.99;19.49
654;09/08/2012 14:31;654;1;1;49.99;19.49
655;09/08/2012 17:55;655;1;1;49.99;19.49
656;09/08/2012 21:08;656;1;1;49.99;19.49
657;10/08/2012 13:23;657;1;1;49.99;19.49
658;10/08/2012 14:24;658;1;1;49.99;19.49
659;10/08/2012 15:53;659;1;1;49.99;19.49
660;10/08/2012 18:53;660;1;1;49.99;19.49
661;10/08/2012 21:15;661;1;1;49.99;19.49
662;11/08/2012 7:37;662;1;1;49.99;19.49
663;11/08/2012 14:26;663;1;1;49.99;19.49
664;11/08/2012 15:15;664;1;1;49.99;19.49
665;12/08/2012 1:05;665;1;1;49.99;19.49
666;12/08/2012 21:26;666;1;1;49.99;19.49
667;12/08/2012 22:16;667;1;1;49.99;19.49
668;12/08/2012 22:26;668;1;1;49.99;19.49
669;13/08/2012 0:07;669;1;1;49.99;19.49
670;13/08/2012 0:56;670;1;1;49.99;19.49
671;13/08/2012 8:38;671;1;1;49.99;19.49
672;13/08/2012 13:46;672;1;1;49.99;19.49
673;13/08/2012 15:55;673;1;1;49.99;19.49
674;13/08/2012 16:41;674;1;1;49.99;19.49
675;13/08/2012 18:16;675;1;1;49.99;19.49
676;13/08/2012 18:19;676;1;1;49.99;19.49
677;13/08/2012 19:47;677;1;1;49.99;19.49
678;13/08/2012 22:20;678;1;1;49.99;19.49
679;14/08/2012 6:06;679;1;1;49.99;19.49
680;14/08/2012 8:47;680;1;1;49.99;19.49
681;14/08/2012 12:00;681;1;1;49.99;19.49
682;14/08/2012 12:51;682;1;1;49.99;19.49
683;14/08/2012 13:35;683;1;1;49.99;19.49
684;14/08/2012 14:08;684;1;1;49.99;19.49
685;14/08/2012 17:05;685;1;1;49.99;19.49
686;14/08/2012 19:20;686;1;1;49.99;19.49
687;14/08/2012 21:42;687;1;1;49.99;19.49
688;15/08/2012 7:28;688;1;1;49.99;19.49
689;15/08/2012 11:24;689;1;1;49.99;19.49
690;15/08/2012 18:53;690;1;1;49.99;19.49
691;15/08/2012 20:17;691;1;1;49.99;19.49
692;16/08/2012 2:32;692;1;1;49.99;19.49
693;16/08/2012 14:33;693;1;1;49.99;19.49
694;16/08/2012 15:21;694;1;1;49.99;19.49
695;16/08/2012 21:25;695;1;1;49.99;19.49
696;16/08/2012 22:09;696;1;1;49.99;19.49
697;16/08/2012 22:21;697;1;1;49.99;19.49
698;16/08/2012 22:39;698;1;1;49.99;19.49
699;17/08/2012 15:27;699;1;1;49.99;19.49
700;17/08/2012 21:37;700;1;1;49.99;19.49
701;18/08/2012 9:17;701;1;1;49.99;19.49
702;18/08/2012 11:06;702;1;1;49.99;19.49
703;18/08/2012 22:53;703;1;1;49.99;19.49
704;19/08/2012 15:28;704;1;1;49.99;19.49
705;19/08/2012 17:47;705;1;1;49.99;19.49
706;19/08/2012 19:50;706;1;1;49.99;19.49
707;20/08/2012 0:04;707;1;1;49.99;19.49
708;20/08/2012 8:01;708;1;1;49.99;19.49
709;20/08/2012 10:06;709;1;1;49.99;19.49
710;20/08/2012 10:50;710;1;1;49.99;19.49
711;20/08/2012 11:00;711;1;1;49.99;19.49
712;20/08/2012 11:34;712;1;1;49.99;19.49
713;20/08/2012 11:57;713;1;1;49.99;19.49
714;20/08/2012 12:45;714;1;1;49.99;19.49
715;20/08/2012 14:50;715;1;1;49.99;19.49
716;20/08/2012 15:01;716;1;1;49.99;19.49
717;20/08/2012 15:16;717;1;1;49.99;19.49
718;20/08/2012 18:11;718;1;1;49.99;19.49
719;20/08/2012 18:50;719;1;1;49.99;19.49
720;21/08/2012 8:31;720;1;1;49.99;19.49
721;21/08/2012 12:52;721;1;1;49.99;19.49
722;21/08/2012 12:56;722;1;1;49.99;19.49
723;21/08/2012 13:12;723;1;1;49.99;19.49
724;21/08/2012 13:13;724;1;1;49.99;19.49
725;21/08/2012 14:35;725;1;1;49.99;19.49
726;21/08/2012 18:48;726;1;1;49.99;19.49
727;21/08/2012 19:46;727;1;1;49.99;19.49
728;21/08/2012 21:16;728;1;1;49.99;19.49
729;22/08/2012 5:43;729;1;1;49.99;19.49
730;22/08/2012 10:54;730;1;1;49.99;19.49
731;22/08/2012 12:39;731;1;1;49.99;19.49
732;22/08/2012 13:43;732;1;1;49.99;19.49
733;22/08/2012 16:29;733;1;1;49.99;19.49
734;22/08/2012 17:53;734;1;1;49.99;19.49
735;22/08/2012 18:21;735;1;1;49.99;19.49
736;22/08/2012 23:35;736;1;1;49.99;19.49
737;23/08/2012 4:43;737;1;1;49.99;19.49
738;23/08/2012 12:19;738;1;1;49.99;19.49
739;23/08/2012 13:16;739;1;1;49.99;19.49
740;23/08/2012 14:11;740;1;1;49.99;19.49
741;23/08/2012 16:15;741;1;1;49.99;19.49
742;23/08/2012 16:16;742;1;1;49.99;19.49
743;23/08/2012 16:35;743;1;1;49.99;19.49
744;23/08/2012 18:03;744;1;1;49.99;19.49
745;23/08/2012 19:24;745;1;1;49.99;19.49
746;23/08/2012 19:47;746;1;1;49.99;19.49
747;24/08/2012 10:59;747;1;1;49.99;19.49
748;24/08/2012 11:11;748;1;1;49.99;19.49
749;24/08/2012 11:49;749;1;1;49.99;19.49
750;24/08/2012 12:27;750;1;1;49.99;19.49
751;24/08/2012 13:08;751;1;1;49.99;19.49
752;24/08/2012 13:12;752;1;1;49.99;19.49
753;24/08/2012 16:54;753;1;1;49.99;19.49
754;24/08/2012 16:57;754;1;1;49.99;19.49
755;24/08/2012 18:36;755;1;1;49.99;19.49
756;24/08/2012 19:02;756;1;1;49.99;19.49
757;25/08/2012 13:17;757;1;1;49.99;19.49
758;25/08/2012 21:58;758;1;1;49.99;19.49
759;26/08/2012 13:45;759;1;1;49.99;19.49
760;26/08/2012 14:52;760;1;1;49.99;19.49
761;26/08/2012 14:59;761;1;1;49.99;19.49
762;26/08/2012 19:09;762;1;1;49.99;19.49
763;26/08/2012 19:14;763;1;1;49.99;19.49
764;27/08/2012 0:57;764;1;1;49.99;19.49
765;27/08/2012 1:04;765;1;1;49.99;19.49
766;27/08/2012 10:41;766;1;1;49.99;19.49
767;27/08/2012 11:40;767;1;1;49.99;19.49
768;27/08/2012 12:05;768;1;1;49.99;19.49
769;27/08/2012 15:03;769;1;1;49.99;19.49
770;27/08/2012 17:33;770;1;1;49.99;19.49
771;28/08/2012 0:12;771;1;1;49.99;19.49
772;28/08/2012 6:19;772;1;1;49.99;19.49
773;28/08/2012 9:32;773;1;1;49.99;19.49
774;28/08/2012 13:27;774;1;1;49.99;19.49
775;28/08/2012 14:49;775;1;1;49.99;19.49
776;28/08/2012 16:12;776;1;1;49.99;19.49
777;28/08/2012 18:01;777;1;1;49.99;19.49
778;28/08/2012 18:42;778;1;1;49.99;19.49
779;28/08/2012 18:45;779;1;1;49.99;19.49
780;28/08/2012 21:36;780;1;1;49.99;19.49
781;28/08/2012 21:52;781;1;1;49.99;19.49
782;29/08/2012 2:38;782;1;1;49.99;19.49
783;29/08/2012 7:49;783;1;1;49.99;19.49
784;29/08/2012 9:30;784;1;1;49.99;19.49
785;29/08/2012 10:08;785;1;1;49.99;19.49
786;29/08/2012 13:08;786;1;1;49.99;19.49
787;29/08/2012 15:13;787;1;1;49.99;19.49
788;29/08/2012 16:37;788;1;1;49.99;19.49
789;29/08/2012 17:21;789;1;1;49.99;19.49
790;29/08/2012 18:57;790;1;1;49.99;19.49
791;29/08/2012 21:26;791;1;1;49.99;19.49
792;30/08/2012 3:56;792;1;1;49.99;19.49
793;30/08/2012 10:36;793;1;1;49.99;19.49
794;30/08/2012 11:12;794;1;1;49.99;19.49
795;30/08/2012 14:26;795;1;1;49.99;19.49
796;30/08/2012 14:56;796;1;1;49.99;19.49
797;30/08/2012 16:44;797;1;1;49.99;19.49
798;30/08/2012 16:55;798;1;1;49.99;19.49
799;30/08/2012 16:59;799;1;1;49.99;19.49
800;30/08/2012 17:48;800;1;1;49.99;19.49
801;30/08/2012 21:00;801;1;1;49.99;19.49
802;31/08/2012 6:26;802;1;1;49.99;19.49
803;31/08/2012 11:57;803;1;1;49.99;19.49
804;31/08/2012 21:14;804;1;1;49.99;19.49
805;01/09/2012 13:07;805;1;1;49.99;19.49
806;01/09/2012 13:15;806;1;1;49.99;19.49
807;01/09/2012 16:18;807;1;1;49.99;19.49
808;01/09/2012 16:59;808;1;1;49.99;19.49
809;01/09/2012 20:13;809;1;1;49.99;19.49
810;01/09/2012 21:59;810;1;1;49.99;19.49
811;02/09/2012 23:36;811;1;1;49.99;19.49
812;03/09/2012 14:05;812;1;1;49.99;19.49
813;03/09/2012 14:10;813;1;1;49.99;19.49
814;03/09/2012 14:55;814;1;1;49.99;19.49
815;03/09/2012 15:51;815;1;1;49.99;19.49
816;03/09/2012 16:28;816;1;1;49.99;19.49
817;03/09/2012 17:17;817;1;1;49.99;19.49
818;03/09/2012 18:09;818;1;1;49.99;19.49
819;04/09/2012 8:08;819;1;1;49.99;19.49
820;04/09/2012 10:10;820;1;1;49.99;19.49
821;04/09/2012 10:15;821;1;1;49.99;19.49
822;04/09/2012 12:06;822;1;1;49.99;19.49
823;04/09/2012 14:09;823;1;1;49.99;19.49
824;04/09/2012 14:20;824;1;1;49.99;19.49
825;04/09/2012 14:46;825;1;1;49.99;19.49
826;04/09/2012 18:10;826;1;1;49.99;19.49
827;04/09/2012 21:51;827;1;1;49.99;19.49
828;04/09/2012 22:52;828;1;1;49.99;19.49
829;04/09/2012 23:33;829;1;1;49.99;19.49
830;04/09/2012 23:56;830;1;1;49.99;19.49
831;05/09/2012 6:58;831;1;1;49.99;19.49
832;05/09/2012 7:15;832;1;1;49.99;19.49
833;05/09/2012 13:12;833;1;1;49.99;19.49
834;05/09/2012 13:28;834;1;1;49.99;19.49
835;05/09/2012 15:21;835;1;1;49.99;19.49
836;05/09/2012 15:24;836;1;1;49.99;19.49
837;05/09/2012 15:28;837;1;1;49.99;19.49
838;05/09/2012 18:00;838;1;1;49.99;19.49
839;05/09/2012 19:05;839;1;1;49.99;19.49
840;05/09/2012 19:23;840;1;1;49.99;19.49
841;06/09/2012 2:19;841;1;1;49.99;19.49
842;06/09/2012 3:22;842;1;1;49.99;19.49
843;06/09/2012 3:55;843;1;1;49.99;19.49
844;06/09/2012 13:31;844;1;1;49.99;19.49
845;06/09/2012 14:35;845;1;1;49.99;19.49
846;06/09/2012 15:26;846;1;1;49.99;19.49
847;06/09/2012 17:21;847;1;1;49.99;19.49
848;06/09/2012 17:48;848;1;1;49.99;19.49
849;06/09/2012 19:57;849;1;1;49.99;19.49
850;06/09/2012 21:11;850;1;1;49.99;19.49
851;06/09/2012 21:14;851;1;1;49.99;19.49
852;06/09/2012 21:24;852;1;1;49.99;19.49
853;07/09/2012 5:03;853;1;1;49.99;19.49
854;07/09/2012 9:31;854;1;1;49.99;19.49
855;07/09/2012 12:09;855;1;1;49.99;19.49
856;07/09/2012 12:12;856;1;1;49.99;19.49
857;07/09/2012 14:23;857;1;1;49.99;19.49
858;07/09/2012 17:48;858;1;1;49.99;19.49
859;07/09/2012 21:45;859;1;1;49.99;19.49
860;07/09/2012 21:51;860;1;1;49.99;19.49
861;07/09/2012 22:59;861;1;1;49.99;19.49
862;08/09/2012 15:49;862;1;1;49.99;19.49
863;08/09/2012 17:58;863;1;1;49.99;19.49
864;08/09/2012 18:19;864;1;1;49.99;19.49
865;08/09/2012 19:49;865;1;1;49.99;19.49
866;08/09/2012 20:43;866;1;1;49.99;19.49
867;09/09/2012 10:24;867;1;1;49.99;19.49
868;09/09/2012 13:03;868;1;1;49.99;19.49
869;09/09/2012 18:31;869;1;1;49.99;19.49
870;09/09/2012 21:53;870;1;1;49.99;19.49
871;10/09/2012 0:17;871;1;1;49.99;19.49
872;10/09/2012 5:44;872;1;1;49.99;19.49
873;10/09/2012 8:01;873;1;1;49.99;19.49
874;10/09/2012 8:41;874;1;1;49.99;19.49
875;10/09/2012 9:29;875;1;1;49.99;19.49
876;10/09/2012 11:24;876;1;1;49.99;19.49
877;10/09/2012 12:26;877;1;1;49.99;19.49
878;10/09/2012 15:10;878;1;1;49.99;19.49
879;10/09/2012 18:29;879;1;1;49.99;19.49
880;10/09/2012 19:16;880;1;1;49.99;19.49
881;10/09/2012 22:06;881;1;1;49.99;19.49
882;11/09/2012 0:35;882;1;1;49.99;19.49
883;11/09/2012 6:45;883;1;1;49.99;19.49
884;11/09/2012 10:17;884;1;1;49.99;19.49
885;11/09/2012 10:56;885;1;1;49.99;19.49
886;11/09/2012 12:17;886;1;1;49.99;19.49
887;11/09/2012 13:45;887;1;1;49.99;19.49
888;11/09/2012 15:35;888;1;1;49.99;19.49
889;11/09/2012 19:18;889;1;1;49.99;19.49
890;11/09/2012 22:42;890;1;1;49.99;19.49
891;12/09/2012 0:52;891;1;1;49.99;19.49
892;12/09/2012 1:35;892;1;1;49.99;19.49
893;12/09/2012 3:07;893;1;1;49.99;19.49
894;12/09/2012 7:49;894;1;1;49.99;19.49
895;12/09/2012 9:03;895;1;1;49.99;19.49
896;12/09/2012 10:07;896;1;1;49.99;19.49
897;12/09/2012 10:47;897;1;1;49.99;19.49
898;12/09/2012 12:25;898;1;1;49.99;19.49
899;12/09/2012 13:06;899;1;1;49.99;19.49
900;12/09/2012 16:56;900;1;1;49.99;19.49
901;12/09/2012 19:38;901;1;1;49.99;19.49
902;12/09/2012 20:07;902;1;1;49.99;19.49
903;12/09/2012 22:59;903;1;1;49.99;19.49
904;13/09/2012 5:47;904;1;1;49.99;19.49
905;13/09/2012 6:26;905;1;1;49.99;19.49
906;13/09/2012 7:35;906;1;1;49.99;19.49
907;13/09/2012 8:43;907;1;1;49.99;19.49
908;13/09/2012 8:54;908;1;1;49.99;19.49
909;13/09/2012 9:20;909;1;1;49.99;19.49
910;13/09/2012 10:07;910;1;1;49.99;19.49
911;13/09/2012 12:05;911;1;1;49.99;19.49
912;13/09/2012 13:03;912;1;1;49.99;19.49
913;13/09/2012 14:43;913;1;1;49.99;19.49
914;13/09/2012 15:20;914;1;1;49.99;19.49
915;13/09/2012 15:36;915;1;1;49.99;19.49
916;13/09/2012 15:56;916;1;1;49.99;19.49
917;13/09/2012 15:59;917;1;1;49.99;19.49
918;13/09/2012 17:43;918;1;1;49.99;19.49
919;13/09/2012 18:13;919;1;1;49.99;19.49
920;13/09/2012 18:50;920;1;1;49.99;19.49
921;13/09/2012 18:56;921;1;1;49.99;19.49
922;13/09/2012 21:59;922;1;1;49.99;19.49
923;14/09/2012 10:27;923;1;1;49.99;19.49
924;14/09/2012 11:58;924;1;1;49.99;19.49
925;14/09/2012 13:25;925;1;1;49.99;19.49
926;14/09/2012 13:55;926;1;1;49.99;19.49
927;14/09/2012 15:20;927;1;1;49.99;19.49
928;14/09/2012 16:03;928;1;1;49.99;19.49
929;14/09/2012 19:21;929;1;1;49.99;19.49
930;14/09/2012 20:43;930;1;1;49.99;19.49
931;14/09/2012 22:11;931;1;1;49.99;19.49
932;15/09/2012 3:58;932;1;1;49.99;19.49
933;15/09/2012 8:14;933;1;1;49.99;19.49
934;15/09/2012 13:27;934;1;1;49.99;19.49
935;15/09/2012 20:21;935;1;1;49.99;19.49
936;15/09/2012 20:58;936;1;1;49.99;19.49
937;15/09/2012 21:43;937;1;1;49.99;19.49
938;15/09/2012 23:48;938;1;1;49.99;19.49
939;16/09/2012 11:29;939;1;1;49.99;19.49
940;16/09/2012 12:57;940;1;1;49.99;19.49
941;16/09/2012 19:44;941;1;1;49.99;19.49
942;16/09/2012 20:50;942;1;1;49.99;19.49
943;17/09/2012 2:04;943;1;1;49.99;19.49
944;17/09/2012 10:05;944;1;1;49.99;19.49
945;17/09/2012 10:20;945;1;1;49.99;19.49
946;17/09/2012 12:51;946;1;1;49.99;19.49
947;17/09/2012 13:13;947;1;1;49.99;19.49
948;17/09/2012 15:07;948;1;1;49.99;19.49
949;17/09/2012 15:26;949;1;1;49.99;19.49
950;17/09/2012 17:49;950;1;1;49.99;19.49
951;18/09/2012 0:07;951;1;1;49.99;19.49
952;18/09/2012 6:14;952;1;1;49.99;19.49
953;18/09/2012 9:07;953;1;1;49.99;19.49
954;18/09/2012 11:02;954;1;1;49.99;19.49
955;18/09/2012 12:48;955;1;1;49.99;19.49
956;18/09/2012 14:13;956;1;1;49.99;19.49
957;18/09/2012 15:20;957;1;1;49.99;19.49
958;18/09/2012 19:24;958;1;1;49.99;19.49
959;18/09/2012 20:21;959;1;1;49.99;19.49
960;18/09/2012 21:17;960;1;1;49.99;19.49
961;18/09/2012 21:32;961;1;1;49.99;19.49
962;19/09/2012 0:13;962;1;1;49.99;19.49
963;19/09/2012 0:20;963;1;1;49.99;19.49
964;19/09/2012 0:44;964;1;1;49.99;19.49
965;19/09/2012 8:37;965;1;1;49.99;19.49
966;19/09/2012 8:58;966;1;1;49.99;19.49
967;19/09/2012 9:23;967;1;1;49.99;19.49
968;19/09/2012 10:09;968;1;1;49.99;19.49
969;19/09/2012 10:14;969;1;1;49.99;19.49
970;19/09/2012 10:24;970;1;1;49.99;19.49
971;19/09/2012 11:08;971;1;1;49.99;19.49
972;19/09/2012 11:18;972;1;1;49.99;19.49
973;19/09/2012 11:28;973;1;1;49.99;19.49
974;19/09/2012 12:13;974;1;1;49.99;19.49
975;19/09/2012 13:40;975;1;1;49.99;19.49
976;19/09/2012 15:09;976;1;1;49.99;19.49
977;19/09/2012 16:56;977;1;1;49.99;19.49
978;19/09/2012 17:30;978;1;1;49.99;19.49
979;19/09/2012 17:41;979;1;1;49.99;19.49
980;19/09/2012 22:38;980;1;1;49.99;19.49
981;20/09/2012 5:11;981;1;1;49.99;19.49
982;20/09/2012 6:19;982;1;1;49.99;19.49
983;20/09/2012 7:10;983;1;1;49.99;19.49
984;20/09/2012 10:04;984;1;1;49.99;19.49
985;20/09/2012 10:14;985;1;1;49.99;19.49
986;20/09/2012 10:15;986;1;1;49.99;19.49
987;20/09/2012 10:52;987;1;1;49.99;19.49
988;20/09/2012 14:50;988;1;1;49.99;19.49
989;20/09/2012 15:39;989;1;1;49.99;19.49
990;20/09/2012 15:50;990;1;1;49.99;19.49
991;20/09/2012 16:11;991;1;1;49.99;19.49
992;20/09/2012 16:17;992;1;1;49.99;19.49
993;20/09/2012 19:13;993;1;1;49.99;19.49
994;20/09/2012 22:00;994;1;1;49.99;19.49
995;21/09/2012 2:03;995;1;1;49.99;19.49
996;21/09/2012 5:04;996;1;1;49.99;19.49
997;21/09/2012 6:23;997;1;1;49.99;19.49
998;21/09/2012 10:32;998;1;1;49.99;19.49
999;21/09/2012 11:50;999;1;1;49.99;19.49
1000;21/09/2012 12:21;1000;1;1;49.99;19.49
1001;21/09/2012 12:22;1001;1;1;49.99;19.49
1002;21/09/2012 14:16;1002;1;1;49.99;19.49
1003;21/09/2012 15:33;1003;1;1;49.99;19.49
1004;21/09/2012 16:10;1004;1;1;49.99;19.49
1005;21/09/2012 19:20;1005;1;1;49.99;19.49
1006;22/09/2012 1:14;1006;1;1;49.99;19.49
1007;22/09/2012 9:14;1007;1;1;49.99;19.49
1008;22/09/2012 9:29;1008;1;1;49.99;19.49
1009;22/09/2012 9:51;1009;1;1;49.99;19.49
1010;22/09/2012 12:58;1010;1;1;49.99;19.49
1011;22/09/2012 16:16;1011;1;1;49.99;19.49
1012;22/09/2012 18:17;1012;1;1;49.99;19.49
1013;22/09/2012 19:48;1013;1;1;49.99;19.49
1014;22/09/2012 20:38;1014;1;1;49.99;19.49
1015;23/09/2012 8:04;1015;1;1;49.99;19.49
1016;23/09/2012 9:37;1016;1;1;49.99;19.49
1017;23/09/2012 12:51;1017;1;1;49.99;19.49
1018;23/09/2012 13:23;1018;1;1;49.99;19.49
1019;23/09/2012 17:58;1019;1;1;49.99;19.49
1020;23/09/2012 19:51;1020;1;1;49.99;19.49
1021;23/09/2012 23:54;1021;1;1;49.99;19.49
1022;24/09/2012 3:16;1022;1;1;49.99;19.49
1023;24/09/2012 7:55;1023;1;1;49.99;19.49
1024;24/09/2012 8:22;1024;1;1;49.99;19.49
1025;24/09/2012 8:50;1025;1;1;49.99;19.49
1026;24/09/2012 9:44;1026;1;1;49.99;19.49
1027;24/09/2012 12:44;1027;1;1;49.99;19.49
1028;24/09/2012 12:52;1028;1;1;49.99;19.49
1029;24/09/2012 14:20;1029;1;1;49.99;19.49
